src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.1.16,192.168.1.255,49761,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:03:24,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,13.107.246.59,52847,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:26,7154.703140258789,17610.79356193142,279.5364057449432,139.7682028724716,139.7682028724716,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,255,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,125.56.199.65,52823,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:26,7194.280624389648,16679.916487158243,277.99860811930404,138.99930405965202,138.99930405965202,1,1,60,60,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,1,1,60,60
192.168.1.12,125.56.199.65,52824,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:26,7146.596908569336,16791.20867389491,279.8534778982485,139.92673894912426,139.92673894912426,1,1,60,60,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,1,1,60,60
192.168.1.12,23.200.24.88,52821,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:26,7147.073745727539,16790.088401107514,279.8348066851253,139.91740334256264,139.91740334256264,1,1,60,60,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,1,1,60,60
192.168.1.16,239.255.255.250,47349,15600,24:fc:e5:ce:23:90,01:00:5e:7f:ff:fa,17,2025-05-15 19:03:27,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,23.200.24.83,52849,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:27,30204.53453063965,58335.611767584676,463.50656342008256,364.18372840149345,99.32283501858912,11,3,1411,351,524.0,60.0,128.27272727272728,130.4886556609361,200.0,66.0,117.0,59.200225224796796,524,60,125.85714285714286,118.95788999405099,14150.979591836734,220,60,20,10,2323.425733126127,10421.7529296875,0.2384185791015625,3423.6076189449414,30204.53453063965,10421.7529296875,0.2384185791015625,3020.453453063965,3623.9188201849815,22422.79052734375,21234.989166259766,1187.8013610839844,11211.395263671875,10023.59390258789,0,0,0,0,1,0,0,0,0,0,0,0.2727272727272727,125.85714285714286,65535,504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,6.0,0.0,0.0,52254.27349131538,0.0,128.27272727272728,117.0,0,11,3,1411,351
23.200.24.83,192.168.1.12,443,52849,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:03:27,18519.40155029297,280300.6342242134,539.9742520212163,539.9742520212163,0.0,10,0,5191,0,2878.0,60.0,519.1,850.5328271148622,0.0,0.0,0.0,0.0,2878,60,519.1,850.5328271148622,723406.0900000001,200,0,20,10,2057.7112833658853,9871.721267700195,0.0,3860.0059373949057,18519.40155029297,9871.721267700195,0.0,2057.7112833658853,3860.0059373949057,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,519.1,504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4651.0,10.0,0.0,0.0,251142.02461506773,0.0,519.1,0.0,0,10,0,5191,0
13.107.42.12,192.168.1.12,443,52843,b0:d1:d6:55:23:5e,c8:a3:e8:00:75:89,6,2025-05-15 19:03:28,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1,0,60,0
192.168.1.12,192.168.1.254,54518,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:03:28,0.0,0,0,0,0,1,0,75,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,1,0,75,0
192.168.1.12,192.168.1.254,57383,53,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:03:28,0.0,0,0,0,0,1,0,75,0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75,75,75.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0,1,0,75,0
192.168.1.254,192.168.1.12,53,54518,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:03:28,0.0,0,0,0,0,1,0,91,0,91.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,91,91,91.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,91.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0,1,0,91,0
192.168.1.254,192.168.1.12,53,57383,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:03:28,0.0,0,0,0,0,1,0,132,0,132.0,132.0,132.0,0.0,0.0,0.0,0.0,0.0,132,132,132.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,132.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0,1,0,132,0
142.250.4.94,192.168.1.12,443,64317,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:03:28,1439.809799194336,4201943.897996357,6945.361814870012,6945.361814870012,0.0,10,0,6050,0,1292.0,64.0,605.0,525.909497917655,0.0,0.0,0.0,0.0,1292,64,605.0,525.909497917655,276580.8,80,0,8,10,159.97886657714844,1439.0945434570312,0.0,452.23571158106796,1439.809799194336,1439.0945434570312,0.0,159.97886657714844,452.23571158106796,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,605.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5630.0,10.0,0.0,0.0,3910238.7017718167,0.0,605.0,0.0,0,10,0,6050,0
192.168.1.12,142.250.4.94,64317,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,17,2025-05-15 19:03:28,20214.557647705078,270498.1278984738,593.6315901210105,445.22369259075793,148.40789753025263,9,3,5175,293,1292.0,73.0,575.0,555.8540975631805,162.0,64.0,97.66666666666667,45.50702021544466,1292,64,455.6666666666667,524.3752367235593,274969.3888888889,72,24,8,9,1837.6870588822799,9964.942932128906,0.0,3347.530316662199,20214.557647705078,9964.942932128906,0.0,2526.8197059631348,3978.4197221556233,7663.249969482422,7662.773132324219,0.476837158203125,3831.624984741211,3831.148147583008,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,455.6666666666667,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4731.0,7.0,0.0,0.0,449950.16493957053,0.0,575.0,97.66666666666667,0,9,3,5175,293
192.168.1.16,192.168.1.255,54543,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:03:30,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,13.89.179.8,52817,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:30,203550.3387451172,884.3021392629241,14.738368987715402,9.825579325143602,4.912789662571801,2,1,120,60,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60,60,60.0,0.0,0.0,40,20,20,2,101775.1693725586,203550.1003265381,0.2384185791015625,101774.93095397949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,60.0,1021,16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0,2,1,120,60
192.168.1.12,23.200.29.17,52850,80,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:31,55922.03140258789,29863.00672766186,125.17427969678624,71.52815982673499,53.646119870051244,4,3,467,1203,281.0,60.0,116.75,94.8614120704515,1077.0,60.0,401.0,478.0104601365958,1077,60,238.57142857142858,350.50732910326144,122855.38775510204,80,60,20,3,9320.338567097982,41256.42776489258,0.2384185791015625,14654.098066707877,55922.03140258789,48427.10494995117,0.2384185791015625,18640.677134195965,21283.250930831866,7171.392440795898,7170.915603637695,0.476837158203125,3585.696220397949,3585.219383239746,0,0,0,0,1,0,0,0,0,0,0,0.75,238.57142857142858,65535,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.75,401.0,0,4,3,467,1203
192.168.1.12,142.251.10.94,52851,80,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:31,91315.03105163574,20839.9425383091,120.46209559716243,65.70659759845223,54.75549799871019,6,5,950,953,256.0,60.0,158.33333333333334,96.35639862279804,276.0,60.0,190.6,104.202879038921,276,60,173.0,101.28178513434683,10258.0,120,100,20,5,9131.503105163574,41029.21485900879,0.2384185791015625,11295.361520917131,91315.03105163574,48911.333084106445,0.2384185791015625,18263.00621032715,16577.1026011411,41887.521743774414,15972.85270690918,0.2384185791015625,10471.880435943604,6461.708541596866,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,173.0,65535,1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.33333333333334,190.6,0,6,5,950,953
192.168.1.12,199.232.46.172,52852,80,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:31,74090.95764160156,21082.1947741022,134.9692367100013,67.48461835500065,67.48461835500065,5,5,863,699,341.0,60.0,172.6,135.48372595998384,257.0,60.0,139.8,95.31085982195313,341,60,156.2,118.2749339462931,13988.959999999997,100,100,20,4,8232.328626844617,41072.845458984375,0.0,12247.357155442845,74090.95764160156,48844.099044799805,0.0,18522.73941040039,18515.50247534561,24822.95036315918,16184.806823730469,0.2384185791015625,6205.737590789795,6754.783922869694,0,0,0,0,1,0,0,0,0,0,0,1.0,156.2,65535,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.6,139.8,0,5,5,863,699
74.125.24.95,192.168.1.12,443,58581,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:03:31,212488.41285705566,630.6226217151141,9.412277936046479,9.412277936046479,0.0,2,0,134,0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,67,67,67.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,67.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0,2,0,134,0
142.251.10.113,192.168.1.12,443,59690,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,17,2025-05-15 19:03:31,212488.65127563477,640.0341815129898,9.412267375191025,9.412267375191025,0.0,2,0,136,0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,68,68,68.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0,2,0,136,0
192.168.1.12,185.199.109.154,52771,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:32,6411.79084777832,19651.296024987914,311.9253337299669,155.96266686498345,155.96266686498345,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,1023,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.16,239.255.255.250,33779,15600,24:fc:e5:ce:23:90,01:00:5e:7f:ff:fa,17,2025-05-15 19:03:33,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,185.199.109.154,52792,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:33,7296.085357666016,17269.53480164695,274.1196000261421,137.05980001307105,137.05980001307105,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,255,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,185.199.108.133,52794,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:34,6932.973861694336,18174.01918910554,288.4764950651673,144.23824753258364,144.23824753258364,1,1,60,66,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,255,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,1,1,60,66
192.168.1.12,140.82.114.25,52619,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:18,16259317.15965271,42.92923209174357,0.6150319783917416,0.24601279135669665,0.369019187035045,4,6,279,419,99.0,60.0,69.75,16.887495373796554,95.0,60.0,69.83333333333333,12.941105911869442,99,60,69.8,14.647866738880444,214.56,80,120,20,4,1806590.7955169678,14501478.672027588,0.476837158203125,4498169.0336550325,16013076.543807983,14756509.065628052,6443.500518798828,5337692.181269328,6679434.552321375,16004287.481307983,14501478.672027588,6738.424301147461,3200857.4962615967,5660091.43619089,0,0,0,0,1,0,0,0,0,0,0,1.5,69.8,250,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,69.83333333333333,0,4,6,279,419
140.82.112.26,192.168.1.12,443,52853,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:03:35,238845.5867767334,13414.524602437035,16.747221725888934,16.747221725888934,0.0,4,0,3204,0,2878.0,60.0,801.0,1199.5267816935143,0.0,0.0,0.0,0.0,2878,60,801.0,1199.5267816935143,1438864.5,80,0,20,4,79615.19559224446,238844.633102417,0.476837158203125,112592.21502796261,238845.5867767334,238844.633102417,0.476837158203125,79615.19559224446,112592.21502796261,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,801.0,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.0,4.0,0.0,0.0,12510.174629239033,0.0,801.0,0.0,0,4,0,3204,0
192.168.1.16,192.168.1.255,41724,15600,24:fc:e5:ce:23:90,ff:ff:ff:ff:ff:ff,17,2025-05-15 19:03:36,0.0,0,0,0,0,1,0,77,0,77.0,77.0,77.0,0.0,0.0,0.0,0.0,0.0,77,77,77.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,77.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0,1,0,77,0
192.168.1.12,204.79.197.219,52822,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:16,20434579.849243164,5.872398693063633,0.09787331155106055,0.09787331155106055,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
192.168.1.12,204.79.197.219,52825,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:16,20434579.372406006,5.872398830094978,0.0978733138349163,0.0978733138349163,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
204.79.197.219,192.168.1.12,443,52822,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:03:16,20437527.894973755,9.100905009443112,0.1467887904748889,0.1467887904748889,0.0,3,0,186,0,66.0,60.0,62.0,2.8284271247461903,0.0,0.0,0.0,0.0,66,60,62.0,2.8284271247461903,8.0,60,0,20,2,10218763.947486877,20437527.894973755,0.0,10218763.947486877,20437527.894973755,20437527.894973755,0.0,10218763.947486877,10218763.947486877,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,62.0,16384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0,3,0,186,0
204.79.197.219,192.168.1.12,443,52825,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:03:16,20437527.656555176,9.100905115611768,0.14678879218728658,0.14678879218728658,0.0,3,0,186,0,66.0,60.0,62.0,2.8284271247461903,0.0,0.0,0.0,0.0,66,60,62.0,2.8284271247461903,8.0,60,0,20,2,10218763.828277588,20437527.656555176,0.0,10218763.828277588,20437527.656555176,20437527.656555176,0.0,10218763.828277588,10218763.828277588,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,62.0,16384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0,3,0,186,0
192.168.1.12,150.171.27.10,52841,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:25,11431709.76638794,10.497117443694183,0.17495195739490307,0.17495195739490307,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
192.168.1.12,150.171.27.12,52840,443,c8:a3:e8:00:75:89,b0:d1:d6:55:23:5e,6,2025-05-15 19:03:25,11431709.051132202,10.497118100474674,0.17495196834124457,0.17495196834124457,0.0,2,0,120,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,40,0,20,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,253,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,2,0,120,0
150.171.27.10,192.168.1.12,443,52841,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:03:25,11433878.183364868,16.267446356968463,0.2623781670478784,0.2623781670478784,0.0,3,0,186,0,66.0,60.0,62.0,2.8284271247461903,0.0,0.0,0.0,0.0,66,60,62.0,2.8284271247461903,8.0,60,0,20,2,5716939.091682434,11433877.944946289,0.2384185791015625,5716938.853263855,11433878.183364868,11433877.944946289,0.2384185791015625,5716939.091682434,5716938.853263855,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,62.0,16386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0,3,0,186,0
150.171.27.12,192.168.1.12,443,52840,a6:ba:5f:4c:8c:03,c8:a3:e8:00:75:89,6,2025-05-15 19:03:25,11433877.46810913,16.26744737459213,0.2623781834611634,0.2623781834611634,0.0,3,0,186,0,66.0,60.0,62.0,2.8284271247461903,0.0,0.0,0.0,0.0,66,60,62.0,2.8284271247461903,8.0,60,0,20,2,5716938.734054565,11433876.991271973,0.476837158203125,5716938.257217407,11433877.46810913,11433876.991271973,0.476837158203125,5716938.734054565,5716938.257217407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,62.0,16384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0,3,0,186,0
